epoch,accuracy,iou_agriculture_rangeland,iou_barren,iou_forest,iou_unknown,iou_urban,iou_water,learning_rate,loss,miou,val_accuracy,val_iou_agriculture_rangeland,val_iou_barren,val_iou_forest,val_iou_unknown,val_iou_urban,val_iou_water,val_loss,val_miou
0,0.5657867193222046,0.5214568376541138,0.011714775115251541,0.44613778591156006,0.0038910172879695892,0.14450226724147797,0.43282410502433777,9.999999747378752e-05,2.2220242023468018,0.2600878179073334,0.7506648302078247,0.6282376646995544,0.011886196210980415,0.5690056681632996,0.02020353451371193,0.534529983997345,0.7415769696235657,1.9489028453826904,0.41757336258888245
1,0.7693504095077515,0.7097327709197998,0.011872285045683384,0.6579155921936035,0.004581702873110771,0.2546509802341461,0.6552528142929077,9.999999747378752e-05,1.8303931951522827,0.3823343813419342,0.8455280065536499,0.7778047323226929,0.006219722796231508,0.8155532479286194,0.00041607741150073707,0.4886918365955353,0.8683691024780273,1.5924206972122192,0.49284255504608154
2,0.7930841445922852,0.7445114254951477,0.010734274983406067,0.6673299670219421,0.0002414885238977149,0.2890162467956543,0.7065753936767578,9.999999747378752e-05,1.696921944618225,0.4030681550502777,0.8554679751396179,0.7874950766563416,0.04999620094895363,0.8166841864585876,5.867648269486381e-06,0.6209270358085632,0.8114525079727173,1.4767630100250244,0.5144268870353699
3,0.8156974911689758,0.7637417912483215,0.11939293146133423,0.6948175430297852,9.866755863185972e-05,0.3406600058078766,0.7379037141799927,9.999999747378752e-05,1.5969326496124268,0.4427691400051117,0.8912855982780457,0.8353842496871948,0.3029451370239258,0.8239410519599915,0.0,0.7974880933761597,0.865419328212738,1.3471540212631226,0.6041963696479797
4,0.839483380317688,0.7910463809967041,0.1836835891008377,0.7259530425071716,0.000784143281634897,0.4568040072917938,0.7524198889732361,9.999999747378752e-05,1.5144660472869873,0.4851152002811432,0.8951807022094727,0.8413175344467163,0.3485078513622284,0.8220639228820801,0.001266386709176004,0.8471693992614746,0.877606987953186,1.3041139841079712,0.622988760471344
5,0.855313777923584,0.8075136542320251,0.2639118432998657,0.7115075588226318,0.00031366065377369523,0.5726834535598755,0.7862996459007263,9.999999747378752e-05,1.4517707824707031,0.523705005645752,0.907376766204834,0.8562758564949036,0.3541194796562195,0.8306131362915039,0.0020034699700772762,0.8551363945007324,0.9262716770172119,1.2428734302520752,0.6374034285545349
6,0.8570945858955383,0.8076983690261841,0.3151521384716034,0.720797061920166,0.0022675911895930767,0.5847904682159424,0.7752219438552856,9.999999747378752e-05,1.4093371629714966,0.5343213081359863,0.8952620625495911,0.834244430065155,0.2795102000236511,0.8455824851989746,0.0006304355920292437,0.8470199704170227,0.9028251767158508,1.2296277284622192,0.6183021664619446
7,0.8642779588699341,0.815593421459198,0.3630443215370178,0.7171608209609985,0.00021759510855190456,0.59581458568573,0.803235650062561,9.999999747378752e-05,1.36628258228302,0.5491778254508972,0.9030147790908813,0.8456171154975891,0.32835450768470764,0.8421921133995056,0.0034811843652278185,0.8754226565361023,0.9017645120620728,1.1951289176940918,0.6328054070472717
8,0.8811861276626587,0.8315967917442322,0.37750476598739624,0.7575194239616394,0.00038415458402596414,0.6956020593643188,0.8290420174598694,9.999999747378752e-05,1.29640793800354,0.5819416046142578,0.8976286053657532,0.8419931530952454,0.40817752480506897,0.8401681184768677,0.00235109799541533,0.8646959066390991,0.8653222918510437,1.2014583349227905,0.6371181011199951
9,0.891979992389679,0.8467856645584106,0.38006311655044556,0.7543901801109314,0.0002921901468653232,0.7121427655220032,0.8740987777709961,9.999999747378752e-05,1.2546011209487915,0.5946288704872131,0.8958536386489868,0.8354974389076233,0.3823509216308594,0.8251315951347351,0.006111385766416788,0.8570330142974854,0.8886233568191528,1.1952183246612549,0.6324580311775208
10,0.8907694816589355,0.8469381928443909,0.38218140602111816,0.7544397115707397,0.001606132835149765,0.7313387393951416,0.861110508441925,9.999999747378752e-05,1.2401883602142334,0.5962691903114319,0.9113105535507202,0.8633821606636047,0.3273254632949829,0.8432589769363403,0.0011376095935702324,0.8832488656044006,0.9367324709892273,1.1641265153884888,0.6425142884254456
11,0.9023931622505188,0.8602824211120605,0.43279212713241577,0.7723146677017212,8.375453944609035e-06,0.7384957671165466,0.8876019716262817,9.999999747378752e-05,1.1798758506774902,0.6152492761611938,0.9122915267944336,0.863237202167511,0.4139654040336609,0.8446190357208252,0.0013839640887454152,0.8678684830665588,0.9309554696083069,1.1340208053588867,0.6536716818809509
12,0.9084808230400085,0.8678232431411743,0.434854120016098,0.7673096060752869,0.0005207807989791036,0.806037962436676,0.908021867275238,9.999999747378752e-05,1.1621496677398682,0.6307613253593445,0.9042757153511047,0.8513036370277405,0.3604345917701721,0.8280034065246582,0.000507872726302594,0.8679550886154175,0.9323094487190247,1.1729695796966553,0.640085756778717
13,0.9082765579223633,0.8682644963264465,0.4461204707622528,0.7768399119377136,6.735225178999826e-05,0.7794710993766785,0.9044312238693237,9.999999747378752e-05,1.139227271080017,0.629199206829071,0.9118417501449585,0.8607686758041382,0.3505038917064667,0.8481324315071106,7.63186180847697e-05,0.8794279098510742,0.9468846321105957,1.129034399986267,0.647632360458374
14,0.901354968547821,0.8603154420852661,0.4712343215942383,0.7598540186882019,8.451834219158627e-06,0.7674379348754883,0.8740871548652649,9.999999747378752e-05,1.1475212574005127,0.6221563220024109,0.9064944982528687,0.8560570478439331,0.31674203276634216,0.8436371684074402,0.0,0.8662313222885132,0.9438046813011169,1.1367607116699219,0.6377454400062561
15,0.9158951640129089,0.877574622631073,0.4461112320423126,0.7970144152641296,0.0,0.768683671951294,0.9262093305587769,9.999999747378752e-05,1.1001346111297607,0.6359322667121887,0.9086101651191711,0.858025312423706,0.347928911447525,0.8374614715576172,0.0,0.8649049401283264,0.9447107911109924,1.127364993095398,0.6421719789505005
16,0.9196548461914062,0.8867093920707703,0.49636638164520264,0.7789334654808044,0.0,0.8464049696922302,0.9183055758476257,9.999999747378752e-05,1.070647954940796,0.6544533967971802,0.9091053009033203,0.8606880903244019,0.3348880112171173,0.8535418510437012,0.0,0.8503833413124084,0.9367350339889526,1.1155695915222168,0.6393728256225586
17,0.9176710844039917,0.8781493306159973,0.49355942010879517,0.7798254489898682,0.0,0.8362141251564026,0.928429901599884,9.999999747378752e-05,1.0744904279708862,0.652696430683136,0.8973029255867004,0.8372817635536194,0.26882651448249817,0.847802460193634,0.0,0.884404718875885,0.9410129189491272,1.1456217765808105,0.629888117313385
18,0.9314662218093872,0.8981354236602783,0.5184134244918823,0.8198286294937134,3.3825777791207656e-05,0.8781148791313171,0.9426628947257996,4.999999873689376e-05,1.0250170230865479,0.6761982440948486,0.9135104417800903,0.8611539006233215,0.37013304233551025,0.8609426021575928,0.0,0.894056499004364,0.9419184923171997,1.1103427410125732,0.6547008752822876
