epoch,accuracy,iou_agriculture_rangeland,iou_barren,iou_forest,iou_unknown,iou_urban,iou_water,learning_rate,loss,miou,val_accuracy,val_iou_agriculture_rangeland,val_iou_barren,val_iou_forest,val_iou_unknown,val_iou_urban,val_iou_water,val_loss,val_miou
0,0.6594778895378113,0.6980409622192383,0.11189310252666473,0.31056174635887146,0.0029617254622280598,0.23545944690704346,0.34724339842796326,9.999999747378752e-06,2.285492181777954,0.2843600809574127,0.8602504730224609,0.7929098606109619,0.05046585202217102,0.7098467350006104,0.082878477871418,0.7102010846138,0.9079445600509644,1.391770601272583,0.5423744916915894
1,0.7652847170829773,0.7350212931632996,0.1476883590221405,0.5621855854988098,0.00046537871821783483,0.31920963525772095,0.6082003712654114,9.999999747378752e-06,1.650705337524414,0.3954617977142334,0.8819047808647156,0.825364351272583,0.0840170681476593,0.7746632099151611,0.09830538183450699,0.6977895498275757,0.9230811595916748,1.3271679878234863,0.5672035217285156
2,0.7854181528091431,0.7448561787605286,0.1960190385580063,0.588821291923523,0.002739235758781433,0.37874913215637207,0.6387432217597961,9.999999747378752e-06,1.5202817916870117,0.4249880611896515,0.8859512209892273,0.8311050534248352,0.16440802812576294,0.7852547764778137,0.045589856803417206,0.6925819516181946,0.9290422201156616,1.274012804031372,0.5746636986732483
3,0.8046467900276184,0.7546921968460083,0.19399826228618622,0.6472542881965637,0.00029700741288252175,0.41500383615493774,0.6673370599746704,9.999999747378752e-06,1.444159984588623,0.4464305341243744,0.8889105916023254,0.8346561193466187,0.18432869017124176,0.79232257604599,0.0012535005807876587,0.720313549041748,0.9315277338027954,1.2760711908340454,0.5774003863334656
4,0.8186776041984558,0.7705344557762146,0.212713822722435,0.6533960103988647,4.9882353778230026e-05,0.48426228761672974,0.69273841381073,9.999999747378752e-06,1.3822791576385498,0.46894922852516174,0.8911789059638977,0.8375930786132812,0.21789762377738953,0.7969990372657776,0.0021799954120069742,0.7577411532402039,0.9319606423377991,1.2329720258712769,0.5907287001609802
5,0.8294199109077454,0.7798894047737122,0.21653316915035248,0.6638176441192627,0.00013442100316751748,0.5582239627838135,0.7145892977714539,9.999999747378752e-06,1.3512829542160034,0.4888646900653839,0.8954282999038696,0.8437590599060059,0.22951805591583252,0.8008794188499451,0.000565137539524585,0.7892757654190063,0.9332295656204224,1.2168608903884888,0.5995379090309143
6,0.8350798487663269,0.7888469696044922,0.2204064130783081,0.6781097650527954,0.0001390902471030131,0.5262596607208252,0.7221034169197083,9.999999747378752e-06,1.321643590927124,0.48931095004081726,0.8983085751533508,0.8470891118049622,0.2373684048652649,0.8065996766090393,0.0,0.8068686723709106,0.9372292160987854,1.2012158632278442,0.6058592200279236
7,0.8324779272079468,0.7853042483329773,0.23014387488365173,0.6673278212547302,0.0,0.5325769186019897,0.7189264297485352,9.999999747378752e-06,1.332628607749939,0.489046573638916,0.9024317860603333,0.8500853180885315,0.2575555741786957,0.816708505153656,0.0,0.8236132264137268,0.9450289011001587,1.2132588624954224,0.6154986023902893
8,0.8491414189338684,0.7992038726806641,0.2376922070980072,0.7059396505355835,0.0,0.6057733297348022,0.754149854183197,9.999999747378752e-06,1.2767043113708496,0.5171265602111816,0.9035406112670898,0.8533487319946289,0.26552221179008484,0.8216572403907776,0.0,0.8348268270492554,0.9447438716888428,1.1908462047576904,0.6200165152549744
9,0.8506878614425659,0.8019931316375732,0.23575881123542786,0.6991351842880249,0.0,0.6129822134971619,0.7613430023193359,9.999999747378752e-06,1.2747589349746704,0.5185354351997375,0.905958354473114,0.853981077671051,0.28456929326057434,0.8266943693161011,0.0,0.8391719460487366,0.9510570764541626,1.196434497833252,0.6259123682975769
