epoch,accuracy,iou_agriculture_rangeland,iou_barren,iou_forest,iou_unknown,iou_urban,iou_water,learning_rate,loss,miou,val_accuracy,val_iou_agriculture_rangeland,val_iou_barren,val_iou_forest,val_iou_unknown,val_iou_urban,val_iou_water,val_loss,val_miou
0,0.44993335008621216,0.4081209599971771,0.010945722460746765,0.38277575373649597,0.0018224033992737532,0.05138717591762543,0.3597449064254761,9.999999747378752e-05,2.385237216949463,0.2024661898612976,0.30074405670166016,0.12854592502117157,0.021876851096749306,0.2230115681886673,0.04375786334276199,0.09785808622837067,0.2571263909339905,2.754676342010498,0.12869612872600555
1,0.7351368069648743,0.6636703014373779,0.009505245834589005,0.6393959522247314,0.0024304911494255066,0.1804557591676712,0.6588870882987976,9.999999747378752e-05,1.952327013015747,0.3590575158596039,0.7270853519439697,0.5863527059555054,0.017621442675590515,0.5713686943054199,0.021837815642356873,0.4693872928619385,0.729459285736084,1.9700384140014648,0.39933791756629944
2,0.7801852822303772,0.7225476503372192,0.00839148834347725,0.6557403206825256,0.0018135510617867112,0.20820027589797974,0.7199179530143738,9.999999747378752e-05,1.834079384803772,0.38610193133354187,0.8361606597900391,0.7558121681213379,0.009217540733516216,0.7753772139549255,0.0010432640556246042,0.5141947865486145,0.8604710102081299,1.6614253520965576,0.48601940274238586
3,0.7887004017829895,0.7395061254501343,0.006791375577449799,0.6945409774780273,0.0007212590426206589,0.22061747312545776,0.7193125486373901,9.999999747378752e-05,1.7661300897598267,0.3969149589538574,0.8289992213249207,0.7653266191482544,0.002086868043988943,0.7818576693534851,0.0002595372498035431,0.44460687041282654,0.8457187414169312,1.5705324411392212,0.4733094274997711
4,0.8082284927368164,0.7616258263587952,0.006065110210329294,0.6963096857070923,0.0003232332528568804,0.26250118017196655,0.762996256351471,9.999999747378752e-05,1.6763015985488892,0.4149702787399292,0.8391405344009399,0.7652279734611511,0.00147533998824656,0.815696120262146,1.1727228411473334e-05,0.5167459845542908,0.8179552555084229,1.5003315210342407,0.4861854314804077
5,0.8181525468826294,0.7732501029968262,0.020148713141679764,0.734894335269928,0.00010622193804010749,0.2049650400876999,0.7977903485298157,9.999999747378752e-05,1.6130759716033936,0.42185914516448975,0.8544637560844421,0.7889171242713928,0.0068047503009438515,0.819091260433197,0.0,0.5369156002998352,0.8541371822357178,1.422745943069458,0.5009776949882507
6,0.820792019367218,0.7852767109870911,0.03881432116031647,0.7086959481239319,1.340177004749421e-05,0.2571827173233032,0.7797497510910034,9.999999747378752e-05,1.5942243337631226,0.42828884720802307,0.8357661962509155,0.7672350406646729,0.11824696511030197,0.8109488487243652,5.8708692449727096e-06,0.45619726181030273,0.8556456565856934,1.5213305950164795,0.5013800263404846
7,0.8265388607978821,0.777309775352478,0.11299630999565125,0.733103334903717,1.3388850675255526e-05,0.29546523094177246,0.774382472038269,9.999999747378752e-05,1.5692979097366333,0.4488784968852997,0.8436592221260071,0.7661643028259277,0.2298664152622223,0.8312999606132507,0.0,0.5100309252738953,0.8514257669448853,1.4520342350006104,0.5314646363258362
8,0.8350424766540527,0.787678599357605,0.13555121421813965,0.7223669290542603,1.3508947631635237e-05,0.30975455045700073,0.8102467656135559,9.999999747378752e-05,1.5248925685882568,0.4609353542327881,0.8747618794441223,0.8149701356887817,0.249818354845047,0.8204256296157837,0.0,0.5833302140235901,0.9353682398796082,1.4006837606430054,0.567318856716156
9,0.8610420227050781,0.8181959390640259,0.2324075549840927,0.7736567854881287,0.0009656211477704346,0.3558747172355652,0.8454357385635376,9.999999747378752e-05,1.4532405138015747,0.5044227838516235,0.8678444027900696,0.7989606261253357,0.21503488719463348,0.8274334669113159,0.0,0.6717052459716797,0.9353576302528381,1.3975603580474854,0.5747487545013428
10,0.8607244491577148,0.8188025951385498,0.28063246607780457,0.7314702868461609,4.000586341135204e-05,0.408856600522995,0.8492023944854736,9.999999747378752e-05,1.439136266708374,0.5148341059684753,0.8661192059516907,0.7924800515174866,0.24884279072284698,0.8214722871780396,0.0,0.6815216541290283,0.8997105956077576,1.3694454431533813,0.574004590511322
11,0.8675329089164734,0.8179598450660706,0.3199383616447449,0.7440851330757141,0.0,0.4644198715686798,0.8469700217247009,9.999999747378752e-05,1.430392861366272,0.532228946685791,0.8835132718086243,0.84071946144104,0.2515905797481537,0.803593099117279,2.640953243826516e-05,0.7003200054168701,0.9261577129364014,1.360326886177063,0.5870679616928101
12,0.8826049566268921,0.8292245864868164,0.3840288519859314,0.7785977721214294,0.00045475209481082857,0.5086619257926941,0.872626543045044,9.999999747378752e-05,1.370267629623413,0.5622658133506775,0.869696319103241,0.797436535358429,0.22703073918819427,0.8230133652687073,1.466881985834334e-05,0.7401111721992493,0.923348605632782,1.3621752262115479,0.5851592421531677
