epoch,accuracy,iou_agriculture_rangeland,iou_barren,iou_forest,iou_unknown,iou_urban,iou_water,learning_rate,loss,miou,val_accuracy,val_iou_agriculture_rangeland,val_iou_barren,val_iou_forest,val_iou_unknown,val_iou_urban,val_iou_water,val_loss,val_miou
0,0.6728936433792114,0.6082791090011597,0.010837587527930737,0.5552395582199097,0.0037635948974639177,0.17730900645256042,0.5309644341468811,0.0003000000142492354,1.9974771738052368,0.3143989145755768,0.781795084476471,0.6781957745552063,0.012746133841574192,0.7760793566703796,2.64012433035532e-05,0.3407115042209625,0.8380707502365112,1.613527536392212,0.440971702337265
1,0.7864595651626587,0.7262262105941772,0.1492646485567093,0.6535822153091431,2.9520913813030347e-05,0.2801869213581085,0.6654855012893677,0.0003000000142492354,1.6308631896972656,0.4124625027179718,0.8839708566665649,0.8264567255973816,0.3332800567150116,0.8030704855918884,0.0,0.7416577339172363,0.883863091468811,1.400851845741272,0.5980547070503235
2,0.8194760084152222,0.7648592591285706,0.18553286790847778,0.6774741411209106,0.0,0.38319969177246094,0.7306385040283203,0.0003000000142492354,1.4694931507110596,0.4569507837295532,0.895632266998291,0.8377494812011719,0.3614597022533417,0.8268179297447205,0.0,0.791621744632721,0.9050565958023071,1.2526108026504517,0.6204509735107422
3,0.8374778032302856,0.7815086841583252,0.18719321489334106,0.6955215334892273,0.0,0.4613228440284729,0.7723811864852905,0.0003000000142492354,1.3774755001068115,0.4829879701137543,0.8906494379043579,0.822704017162323,0.3577578663825989,0.8369669318199158,0.0,0.8182310461997986,0.8775081038475037,1.2185261249542236,0.6188613772392273
4,0.8557829856872559,0.8019657135009766,0.2065275013446808,0.7194489240646362,0.0,0.5740565061569214,0.7997510433197021,0.0003000000142492354,1.2991923093795776,0.5169582962989807,0.8905431628227234,0.8299306631088257,0.28899604082107544,0.8108053207397461,0.0,0.8133322596549988,0.9116223454475403,1.1995656490325928,0.6091144680976868
5,0.8675732612609863,0.813524067401886,0.2490014135837555,0.7246631383895874,0.0,0.679095983505249,0.8289337158203125,0.0003000000142492354,1.2430015802383423,0.549203097820282,0.9072496294975281,0.8498297929763794,0.3272373080253601,0.8450407385826111,0.0,0.8578673601150513,0.9193751215934753,1.1522705554962158,0.63322514295578
6,0.873795211315155,0.8225483298301697,0.27010002732276917,0.7258158922195435,0.0,0.6488454341888428,0.8485890626907349,0.0003000000142492354,1.2089827060699463,0.5526499152183533,0.9064785838127136,0.8511503338813782,0.37257012724876404,0.8340227007865906,0.0,0.8832538723945618,0.924736738204956,1.1307222843170166,0.6442890167236328
7,0.8710545301437378,0.8171960115432739,0.3200981914997101,0.7310212254524231,8.456337127427105e-06,0.6316348314285278,0.8370130062103271,0.0003000000142492354,1.1991862058639526,0.5561620593070984,0.8829836845397949,0.8132879734039307,0.2979555130004883,0.8353548049926758,0.0,0.8172968029975891,0.8440313339233398,1.1764051914215088,0.6013211607933044
8,0.8891909718513489,0.8354450464248657,0.3262152671813965,0.7669510841369629,7.187096343841404e-05,0.7493048310279846,0.8737121820449829,0.0003000000142492354,1.1341794729232788,0.5919501185417175,0.9112745523452759,0.8635838031768799,0.38355863094329834,0.8308737277984619,0.0,0.8208832144737244,0.9559986591339111,1.143354058265686,0.642483115196228
9,0.9002291560173035,0.8517458438873291,0.3295672833919525,0.7660247087478638,4.2289375414839014e-06,0.7575201988220215,0.9229511618614197,0.0003000000142492354,1.1027767658233643,0.6046356558799744,0.8934785723686218,0.8298613429069519,0.372895747423172,0.8458327054977417,0.0,0.8661612868309021,0.8636228442192078,1.1570202112197876,0.6297290325164795
