epoch,accuracy,iou_agriculture_rangeland,iou_barren,iou_forest,iou_unknown,iou_urban,iou_water,learning_rate,loss,miou,val_accuracy,val_iou_agriculture_rangeland,val_iou_barren,val_iou_forest,val_iou_unknown,val_iou_urban,val_iou_water,val_loss,val_miou
0,0.26810717582702637,0.2550133168697357,0.013365423306822777,0.2175472378730774,0.001793513773009181,0.04113699868321419,0.13750311732292175,2.9999999242136255e-05,2.6672048568725586,0.11105995625257492,0.19215130805969238,0.07145736366510391,0.011044071055948734,0.18752066791057587,0.03992294892668724,0.07862905412912369,0.0023601555731147528,2.731200933456421,0.06515571475028992
1,0.4808369278907776,0.45012760162353516,0.014917559921741486,0.4211283028125763,0.0018288118299096823,0.0690736323595047,0.37180015444755554,2.9999999242136255e-05,2.322969436645508,0.2214793711900711,0.37199005484580994,0.22478719055652618,0.017761055380105972,0.3101513087749481,0.0512378066778183,0.17128008604049683,0.27791890501976013,2.4835052490234375,0.17552274465560913
2,0.6289567947387695,0.5920432209968567,0.013282385654747486,0.5152322053909302,0.0025783884339034557,0.13210725784301758,0.5563758015632629,2.9999999242136255e-05,2.1412503719329834,0.3019365668296814,0.6351773142814636,0.4775752127170563,0.025008905678987503,0.5310272574424744,0.033943772315979004,0.46268078684806824,0.6539356708526611,2.113130569458008,0.36402860283851624
3,0.7101911306381226,0.6660102605819702,0.011889087967574596,0.6110937595367432,0.002759326947852969,0.19560088217258453,0.6190415024757385,2.9999999242136255e-05,2.0193700790405273,0.35106587409973145,0.7522986531257629,0.629572868347168,0.020433953031897545,0.679123044013977,0.04180951789021492,0.5292191505432129,0.7426382899284363,1.8628276586532593,0.44046616554260254
4,0.7605937719345093,0.7129178643226624,0.010423379018902779,0.6463556289672852,0.0024034408852458,0.22934164106845856,0.6893559098243713,2.9999999242136255e-05,1.9231230020523071,0.38179969787597656,0.7877722382545471,0.6732807755470276,0.015126729384064674,0.7441890239715576,0.02663356065750122,0.5761707425117493,0.7434041500091553,1.7724450826644897,0.46313416957855225
5,0.7862905263900757,0.7330249547958374,0.012320727109909058,0.6921373605728149,0.0024477513507008553,0.194354847073555,0.743648111820221,2.9999999242136255e-05,1.8604984283447266,0.3963222801685333,0.819749653339386,0.7296299934387207,0.012972403317689896,0.7452778220176697,0.010432809591293335,0.5396282076835632,0.8202203512191772,1.7364349365234375,0.4763603210449219
6,0.780237078666687,0.7280946969985962,0.010406408458948135,0.6679346561431885,0.002548239892348647,0.23352986574172974,0.7054370641708374,2.9999999242136255e-05,1.8543198108673096,0.3913252055644989,0.832553505897522,0.7533349394798279,0.008039801381528378,0.7632904648780823,0.004406532738357782,0.5181866884231567,0.8428627848625183,1.6955347061157227,0.48168694972991943
7,0.7950321435928345,0.7370417714118958,0.008992480114102364,0.6977865099906921,0.0029570963233709335,0.27174112200737,0.7229912281036377,2.9999999242136255e-05,1.8279317617416382,0.40691837668418884,0.822741687297821,0.7376886010169983,0.005517110228538513,0.7918989062309265,0.0024881099816411734,0.4800252914428711,0.8183063268661499,1.6632421016693115,0.4726541042327881
8,0.8010708093643188,0.7503328323364258,0.009419276379048824,0.6778753995895386,0.0021392102353274822,0.25752657651901245,0.7619327902793884,2.9999999242136255e-05,1.7851450443267822,0.40987110137939453,0.8402491807937622,0.7692893743515015,0.0036611922550946474,0.8071288466453552,0.0005142391892150044,0.4669506549835205,0.8732216954231262,1.638405442237854,0.4867943823337555
9,0.8159553408622742,0.7652682065963745,0.008870172314345837,0.730780839920044,0.0018086318159475923,0.2569505572319031,0.7844057083129883,2.9999999242136255e-05,1.7342573404312134,0.4246807396411896,0.8579152822494507,0.7954896092414856,0.0036941494327038527,0.8124248385429382,0.00021824432769790292,0.5596755146980286,0.8567832708358765,1.5803396701812744,0.50471431016922
10,0.8187017440795898,0.7741947770118713,0.01004063244909048,0.7045736312866211,0.001929002464748919,0.2790691554546356,0.7951783537864685,2.9999999242136255e-05,1.7133337259292603,0.42749762535095215,0.848166286945343,0.7781956195831299,0.00352011458016932,0.8091256022453308,0.00013595873315352947,0.5485367178916931,0.8354369401931763,1.5722324848175049,0.49582526087760925
11,0.8165866136550903,0.7718207836151123,0.008548956364393234,0.6955825090408325,0.0006440411671064794,0.2778831422328949,0.7891731858253479,2.9999999242136255e-05,1.7200467586517334,0.4239421784877777,0.8567622900009155,0.8073672652244568,0.004093818366527557,0.8189767599105835,8.491138578392565e-05,0.5000603795051575,0.8759250044822693,1.5548259019851685,0.5010847449302673
12,0.8288818597793579,0.777854859828949,0.00822960864752531,0.7488930821418762,0.0009710855083540082,0.277032732963562,0.8189558982849121,2.9999999242136255e-05,1.6661250591278076,0.4386563003063202,0.8372453451156616,0.7762123942375183,0.0043953885324299335,0.8160882592201233,9.814015356823802e-05,0.4417894184589386,0.8655014038085938,1.5822017192840576,0.48401424288749695
13,0.8337214589118958,0.7944484949111938,0.01981322281062603,0.7301888465881348,0.00044870577403344214,0.28066039085388184,0.8244854211807251,2.9999999242136255e-05,1.640669584274292,0.44167423248291016,0.8451768159866333,0.7867896556854248,0.005928460042923689,0.8162827491760254,3.958967135986313e-05,0.4788529872894287,0.8567946553230286,1.5727161169052124,0.49078142642974854
14,0.8258787393569946,0.7890074253082275,0.02266712300479412,0.7222210168838501,0.0004998901858925819,0.27709782123565674,0.8021494150161743,2.9999999242136255e-05,1.6423708200454712,0.4356071949005127,0.8431196212768555,0.7773680686950684,0.007159752771258354,0.8089672327041626,2.640856291691307e-05,0.4969174265861511,0.8459987044334412,1.5424537658691406,0.4894063174724579
15,0.833901584148407,0.7929179072380066,0.03996002674102783,0.7350006103515625,0.00031398748978972435,0.2865029275417328,0.8276788592338562,2.9999999242136255e-05,1.6141525506973267,0.4470624625682831,0.851488471031189,0.7887828350067139,0.014103027991950512,0.8075173497200012,1.7611006114748307e-05,0.5117654204368591,0.870915412902832,1.5087817907333374,0.49885034561157227
16,0.8483988046646118,0.8248925805091858,0.05984201654791832,0.7442033886909485,0.0005343579105101526,0.318133682012558,0.833507239818573,1.4999999621068127e-05,1.5762686729431152,0.4635189473628998,0.8532190322875977,0.7932196259498596,0.013885945081710815,0.8191708922386169,2.348296038690023e-05,0.5164950489997864,0.8632902503013611,1.5057929754257202,0.501014232635498
17,0.840144157409668,0.8108047842979431,0.0716649517416954,0.7338610887527466,0.00010075946192955598,0.2736000120639801,0.8294327855110168,1.4999999621068127e-05,1.5952582359313965,0.45324409008026123,0.8493965268135071,0.7844582200050354,0.031713712960481644,0.8124555945396423,2.9354605430853553e-06,0.48734167218208313,0.8895421028137207,1.5031167268753052,0.5009191036224365
18,0.8567386865615845,0.8301670551300049,0.09932155907154083,0.7620787620544434,2.5532346626278013e-05,0.2831348180770874,0.8780024647712708,1.4999999621068127e-05,1.5412191152572632,0.47545507550239563,0.838122546672821,0.7657654285430908,0.09049319475889206,0.8169271945953369,2.935611291832174e-06,0.4594414532184601,0.8697394728660583,1.52690589427948,0.5003949999809265
19,0.8639410734176636,0.8392632007598877,0.11862672120332718,0.7471296787261963,0.00015345070278272033,0.31614983081817627,0.8852990865707397,1.4999999621068127e-05,1.536955714225769,0.4844370186328888,0.8295842409133911,0.7421321868896484,0.17430761456489563,0.8027275204658508,5.871645043953322e-06,0.4909856617450714,0.8295584321022034,1.536616325378418,0.5066196322441101
20,0.8398301005363464,0.795278787612915,0.1345086693763733,0.7634613513946533,0.0003337783564347774,0.2934165298938751,0.8079630136489868,1.4999999621068127e-05,1.5906962156295776,0.465827077627182,0.8424814343452454,0.7724869251251221,0.22015836834907532,0.8226302266120911,7.339416242757579e-06,0.4898081421852112,0.8657506704330444,1.5274467468261719,0.5284736752510071
21,0.848645806312561,0.8159841299057007,0.18724405765533447,0.7509759068489075,6.10963033977896e-05,0.3066999316215515,0.8236277103424072,1.4999999621068127e-05,1.5516737699508667,0.48076555132865906,0.8417194485664368,0.7639963030815125,0.23854805529117584,0.8159838318824768,7.339427156694001e-06,0.5242501497268677,0.859002411365509,1.509029746055603,0.5336313843727112
22,0.8602998852729797,0.8303845524787903,0.2162138819694519,0.74793940782547,0.00010085727262776345,0.34980928897857666,0.8502631783485413,1.4999999621068127e-05,1.5255630016326904,0.4991185665130615,0.8227968215942383,0.7256404161453247,0.22592584788799286,0.8076208829879761,8.80755851540016e-06,0.5241360664367676,0.8207096457481384,1.5339940786361694,0.517340362071991
23,0.8684511184692383,0.8358127474784851,0.20639775693416595,0.7684198021888733,2.573008714534808e-05,0.3329944312572479,0.8845347762107849,1.4999999621068127e-05,1.508906602859497,0.5046976208686829,0.8527305722236633,0.7757321000099182,0.25559893250465393,0.8088801503181458,1.1743738468794618e-05,0.5826281905174255,0.8768932819366455,1.4937125444412231,0.5499574542045593
24,0.8564751744270325,0.8187229037284851,0.2603892683982849,0.7313157916069031,7.369014929281548e-05,0.29756680130958557,0.8717626929283142,1.4999999621068127e-05,1.533928394317627,0.49663856625556946,0.8454219698905945,0.7640878558158875,0.23831281065940857,0.808978259563446,0.0,0.6032392382621765,0.8507330417633057,1.4932307004928589,0.54422527551651
25,0.8605740666389465,0.8273859620094299,0.27026882767677307,0.7356055378913879,0.00012769167369697243,0.3431246280670166,0.8522564768791199,1.4999999621068127e-05,1.5255825519561768,0.5047948956489563,0.8426448702812195,0.7556254267692566,0.2182387113571167,0.8192172050476074,1.1742135029635392e-05,0.6039225459098816,0.8772740960121155,1.512056827545166,0.5457150340080261
26,0.8708022832870483,0.8386674523353577,0.31315118074417114,0.7480540871620178,0.00012325136049184948,0.38150283694267273,0.861617386341095,1.4999999621068127e-05,1.503354787826538,0.5238527655601501,0.859784722328186,0.7853118777275085,0.23496371507644653,0.8214550614356995,1.1741842172341421e-05,0.6706740260124207,0.8749812841415405,1.4628221988677979,0.5645663738250732
27,0.8794781565666199,0.8457657098770142,0.34059926867485046,0.7808365225791931,4.777259528054856e-05,0.39288341999053955,0.8760281205177307,1.4999999621068127e-05,1.4771506786346436,0.5393602252006531,0.844433605670929,0.7613987326622009,0.20294712483882904,0.8175954818725586,1.467473975935718e-05,0.6270536184310913,0.8760518431663513,1.4871128797531128,0.5475103259086609
28,0.8832365870475769,0.8476181626319885,0.33729660511016846,0.7816731929779053,5.863657497684471e-05,0.40918418765068054,0.8942306637763977,1.4999999621068127e-05,1.466434121131897,0.5450103282928467,0.8583138585090637,0.7843331098556519,0.2250625342130661,0.8186855316162109,5.870111181138782e-06,0.6537632346153259,0.8877267241477966,1.4656416177749634,0.5615962147712708
29,0.8834322094917297,0.8472470641136169,0.36995282769203186,0.7704887986183167,0.00045965882600285113,0.4507561922073364,0.8754532933235168,1.4999999621068127e-05,1.4694404602050781,0.5523930788040161,0.8475658297538757,0.7614943981170654,0.20598699152469635,0.8160451650619507,1.3207866686570924e-05,0.6473141312599182,0.8825465440750122,1.4758493900299072,0.5522335171699524
30,0.8744663000106812,0.8405888080596924,0.35314109921455383,0.7555955648422241,0.00020386262622196227,0.42845767736434937,0.8551693558692932,1.4999999621068127e-05,1.4881322383880615,0.5388594269752502,0.8465019464492798,0.765221357345581,0.20925714075565338,0.8141797780990601,5.86701162319514e-06,0.6622787714004517,0.8537207245826721,1.4799786806106567,0.5507773756980896
31,0.8823580741882324,0.8470985293388367,0.3590477406978607,0.765806257724762,0.00019490493286866695,0.467677503824234,0.8772662878036499,1.4999999621068127e-05,1.463440179824829,0.5528486371040344,0.8401209115982056,0.7513488531112671,0.19943220913410187,0.823826014995575,2.347362351429183e-05,0.6637875437736511,0.8520328402519226,1.4777382612228394,0.548408567905426
32,0.8893508911132812,0.8542707562446594,0.3897484838962555,0.7867525219917297,0.00011152746446896344,0.4240054786205292,0.8942556381225586,1.4999999621068127e-05,1.4462841749191284,0.5581908226013184,0.8610742688179016,0.7879652380943298,0.21500876545906067,0.8159624934196472,1.7596261386643164e-05,0.7378849983215332,0.8784096837043762,1.4534556865692139,0.5725415349006653
33,0.8869810104370117,0.8490104079246521,0.4136054813861847,0.771757960319519,0.00027741616941057146,0.4901377856731415,0.8761879801750183,1.4999999621068127e-05,1.4428857564926147,0.5668295621871948,0.8611356616020203,0.7925239205360413,0.1990979015827179,0.826202392578125,1.0266532626701519e-05,0.698091983795166,0.8841517567634583,1.4485148191452026,0.5666797757148743
34,0.8823506236076355,0.842473030090332,0.389943927526474,0.7762225270271301,0.0002912055642809719,0.48550114035606384,0.862381637096405,1.4999999621068127e-05,1.4518871307373047,0.5594689846038818,0.8502293825149536,0.7722045183181763,0.19788619875907898,0.8273414969444275,3.079033922404051e-05,0.6773748397827148,0.855278491973877,1.4561493396759033,0.5550194382667542
